! R140 Conversion
! Date: 2024-08-14 14:49:36
! Start: 200.00MHz  Stop: 14.00GHz  Points: 167
! Permativity
# Hz e R 50
Frequency           Permativity_Real           Permativity__Imag           Q           Tan           Reflection_Real           Reflection_Imag
6.00000000E+9      7.15660000E+1      2.35638200E+1      7.86531800E+0      3.29259800E-1      -6.25434000E-1      -3.92417600E-1
6.25000000E+9      7.12016800E+1      2.46295600E+1      8.56360000E+0      3.45912600E-1      -6.33492600E-1      -3.68582800E-1
6.50000000E+9      7.02346200E+1      2.49657000E+1      9.02768800E+0      3.55460600E-1      -6.39587200E-1      -3.52476000E-1
6.75000000E+9      6.97918800E+1      2.60303800E+1      9.77471000E+0      3.72973600E-1      -6.45038800E-1      -3.30988000E-1
7.00000000E+9      6.90182600E+1      2.62195400E+1      1.02103800E+1      3.79891600E-1      -6.50717400E-1      -3.16716400E-1
7.25000000E+9      6.83260400E+1      2.70170200E+1      1.08967000E+1      3.95412200E-1      -6.53841800E-1      -2.99060200E-1
7.50000000E+9      6.74270200E+1      2.78364000E+1      1.16143200E+1      4.12846600E-1      -6.55908200E-1      -2.83179800E-1
7.75000000E+9      6.72002800E+1      2.82056800E+1      1.21607000E+1      4.19729400E-1      -6.61069400E-1      -2.68129400E-1
8.00000000E+9      6.61112000E+1      2.93547000E+1      1.30643000E+1      4.44029600E-1      -6.60432800E-1      -2.52353400E-1
8.25000000E+9      6.50545000E+1      2.90940000E+1      1.33529400E+1      4.47226000E-1      -6.61809000E-1      -2.43371400E-1
8.50000000E+9      6.40078800E+1      2.96616000E+1      1.40259800E+1      4.63407000E-1      -6.61762600E-1      -2.31252200E-1
8.75000000E+9      6.35852800E+1      2.93850000E+1      1.43038600E+1      4.62135600E-1      -6.65260600E-1      -2.21967800E-1
9.00000000E+9      6.27771800E+1      3.04268000E+1      1.52341600E+1      4.84681000E-1      -6.64645400E-1      -2.08105400E-1
9.25000000E+9      6.23961200E+1      3.04044800E+1      1.56458400E+1      4.87283400E-1      -6.66990000E-1      -1.98507800E-1
9.50000000E+9      6.16169200E+1      3.08347000E+1      1.62960400E+1      5.00429200E-1      -6.67035000E-1      -1.88231000E-1
9.75000000E+9      6.04808600E+1      3.16945800E+1      1.71913200E+1      5.24044200E-1      -6.63948800E-1      -1.76912600E-1
1.00000000E+10      6.07273600E+1      3.14881400E+1      1.75172800E+1      5.18528400E-1      -6.68909000E-1      -1.68443000E-1
