! R140 Conversion
! Date: 2024-08-14 14:49:42
! Start: 200.00MHz  Stop: 14.00GHz  Points: 167
! Permativity
# Hz e R 50
Frequency           Permativity_Real           Permativity__Imag           Q           Tan           Reflection_Real           Reflection_Imag
5.15000000E+9      7.29720200E+1      2.13634600E+1      6.12065600E+0      2.92762600E-1      -5.81977400E-1      -4.71616000E-1
5.20000000E+9      7.28756800E+1      2.15066000E+1      6.22148600E+0      2.95113200E-1      -5.85154200E-1      -4.66005200E-1
5.25000000E+9      7.27832400E+1      2.16463000E+1      6.32210600E+0      2.97407200E-1      -5.88131600E-1      -4.61399800E-1
5.30000000E+9      7.26947000E+1      2.17800000E+1      6.42174400E+0      2.99609200E-1      -5.91616400E-1      -4.55943200E-1
5.35000000E+9      7.26100600E+1      2.19084200E+1      6.52054600E+0      3.01727000E-1      -5.93358000E-1      -4.52746800E-1
5.40000000E+9      7.25211200E+1      2.20357400E+1      6.61974400E+0      3.03852800E-1      -5.96250600E-1      -4.45652600E-1
5.45000000E+9      7.24398200E+1      2.21499200E+1      6.71565000E+0      3.05769800E-1      -6.00187000E-1      -4.42007000E-1
5.50000000E+9      7.23542600E+1      2.22564000E+1      6.80983800E+0      3.07603000E-1      -6.02384800E-1      -4.37145400E-1
5.55000000E+9      7.22720200E+1      2.23895000E+1      6.91283800E+0      3.09794400E-1      -6.04134600E-1      -4.32590200E-1
5.60000000E+9      7.21867400E+1      2.25072800E+1      7.01181400E+0      3.11792600E-1      -6.06087200E-1      -4.27568400E-1
5.65000000E+9      7.20963400E+1      2.26378000E+1      7.11543800E+0      3.13993800E-1      -6.08999400E-1      -4.22418200E-1
5.70000000E+9      7.19751200E+1      2.27799000E+1      7.22347400E+0      3.16497000E-1      -6.12036600E-1      -4.20338800E-1
5.75000000E+9      7.18447400E+1      2.29277600E+1      7.33413200E+0      3.19129200E-1      -6.13666400E-1      -4.13160800E-1
5.80000000E+9      7.17209600E+1      2.30775000E+1      7.44621600E+0      3.21767600E-1      -6.16236600E-1      -4.10044400E-1
5.85000000E+9      7.15956600E+1      2.32205800E+1      7.55698200E+0      3.24329800E-1      -6.19158600E-1      -4.05880400E-1
5.90000000E+9      7.14678600E+1      2.33736800E+1      7.67181400E+0      3.27051400E-1      -6.19764200E-1      -4.01199600E-1
5.95000000E+9      7.13232400E+1      2.35207800E+1      7.78552600E+0      3.29777200E-1      -6.21373600E-1      -3.96913400E-1
6.00000000E+9      7.11834000E+1      2.36651000E+1      7.89912600E+0      3.32452400E-1      -6.22871800E-1      -3.92900000E-1
6.25000000E+9      7.06431600E+1      2.46777800E+1      8.58035800E+0      3.49331600E-1      -6.30165200E-1      -3.69822600E-1
6.50000000E+9      7.00338000E+1      2.53197800E+1      9.15571800E+0      3.61537600E-1      -6.38465400E-1      -3.52326200E-1
6.75000000E+9      6.94050800E+1      2.59597800E+1      9.74820000E+0      3.74033800E-1      -6.43912200E-1      -3.32306400E-1
7.00000000E+9      6.87820600E+1      2.65461600E+1      1.03376000E+1      3.85945800E-1      -6.49694200E-1      -3.16891200E-1
7.25000000E+9      6.81420800E+1      2.71005200E+1      1.09303800E+1      3.97706400E-1      -6.53370600E-1      -2.99230000E-1
7.50000000E+9      6.75310000E+1      2.76057000E+1      1.15180600E+1      4.08786400E-1      -6.57371600E-1      -2.84247400E-1
7.75000000E+9      6.68402400E+1      2.80888000E+1      1.21103000E+1      4.20239400E-1      -6.60154200E-1      -2.69111200E-1
8.00000000E+9      6.61967800E+1      2.85287600E+1      1.26967600E+1      4.30971200E-1      -6.63030200E-1      -2.55291000E-1
8.25000000E+9      6.54961800E+1      2.90184000E+1      1.33182600E+1      4.43057400E-1      -6.63648000E-1      -2.42693800E-1
8.50000000E+9      6.48639200E+1      2.94107000E+1      1.39073200E+1      4.53424000E-1      -6.64305800E-1      -2.29874800E-1
8.75000000E+9      6.41619600E+1      2.98935000E+1      1.45513800E+1      4.65909800E-1      -6.66911600E-1      -2.19439800E-1
9.00000000E+9      6.35235800E+1      3.02995000E+1      1.51704200E+1      4.76983000E-1      -6.67003000E-1      -2.06443800E-1
9.25000000E+9      6.28277200E+1      3.07485200E+1      1.58228800E+1      4.89411600E-1      -6.69024400E-1      -1.96540000E-1
9.50000000E+9      6.21743200E+1      3.12082400E+1      1.64934600E+1      5.01948600E-1      -6.69170400E-1      -1.86320600E-1
9.75000000E+9      6.15470800E+1      3.15942000E+1      1.71368800E+1      5.13334800E-1      -6.67288200E-1      -1.75951000E-1
1.00000000E+10      6.09051600E+1      3.20252600E+1      1.78161000E+1      5.25821600E-1      -6.70458600E-1      -1.65969600E-1
1.02500000E+10      6.02535400E+1      3.23025200E+1      1.84195800E+1      5.36109400E-1      -6.67461600E-1      -1.58766600E-1
1.05000000E+10      5.95885400E+1      3.25370600E+1      1.90058400E+1      5.46028000E-1      -6.67548600E-1      -1.48809800E-1
1.07500000E+10      5.89026400E+1      3.29060000E+1      1.96790200E+1      5.58650800E-1      -6.67225400E-1      -1.40076600E-1
1.10000000E+10      5.82228400E+1      3.32307800E+1      2.03353800E+1      5.70751600E-1      -6.64884800E-1      -1.31456200E-1
1.12500000E+10      5.75330800E+1      3.35755800E+1      2.10133600E+1      5.83587600E-1      -6.67155800E-1      -1.24628200E-1
1.15000000E+10      5.67783800E+1      3.38905600E+1      2.16818400E+1      5.96892200E-1      -6.60413600E-1      -1.17369200E-1
1.17500000E+10      5.60883800E+1      3.41147400E+1      2.22997200E+1      6.08231800E-1      -6.64048200E-1      -1.11882200E-1
1.20000000E+10      5.53398400E+1      3.43652600E+1      2.29414000E+1      6.20985000E-1      -6.59300000E-1      -1.03194800E-1
1.22500000E+10      5.46923200E+1      3.45228000E+1      2.35267200E+1      6.31217200E-1      -6.62314400E-1      -1.00655400E-1
1.25000000E+10      5.40372800E+1      3.47040600E+1      2.41329200E+1      6.42223800E-1      -6.55780200E-1      -9.23704400E-2
1.27500000E+10      5.34695800E+1      3.48502000E+1      2.47192200E+1      6.51774800E-1      -6.58860800E-1      -8.90137200E-2
1.30000000E+10      5.28678200E+1      3.49897400E+1      2.53048600E+1      6.61834000E-1      -6.53912600E-1      -8.28794800E-2
1.32500000E+10      5.23479600E+1      3.51087400E+1      2.58791800E+1      6.70679400E-1      -6.53256600E-1      -7.52236400E-2
1.35000000E+10      5.18253200E+1      3.52386000E+1      2.64649800E+1      6.79948400E-1      -6.53716800E-1      -7.19092000E-2
1.37500000E+10      5.13597800E+1      3.53469400E+1      2.70379200E+1      6.88219600E-1      -6.52171000E-1      -6.22502800E-2
1.40000000E+10      5.08783200E+1      3.54508600E+1      2.76105000E+1      6.96772400E-1      -6.52258600E-1      -6.20186800E-2
